fdc_id,wweia_food_category,wweia_food_category_description,full food code description,food_code,keyword,Schema Code,Grandparent
2341075,5802,Ice cream and frozen dairy desserts,"Light ice cream bar, chocolate",13140115,Light ice cream bar,13 Milk desserts and sauces,Dairy
2341076,5802,Ice cream and frozen dairy desserts,Creamsicle,13140700,Creamsicle,13 Milk desserts and sauces,Dairy
2341077,5802,Ice cream and frozen dairy desserts,Fudgesicle,13140900,Fudgesicle,13 Milk desserts and sauces,Dairy
2341078,5802,Ice cream and frozen dairy desserts,"Light ice cream cone, vanilla, prepackaged",13142100,Light ice cream cone,13 Milk desserts and sauces,Dairy
2341079,5802,Ice cream and frozen dairy desserts,"Light ice cream cone, chocolate, prepackaged",13142110,Light ice cream cone,13 Milk desserts and sauces,Dairy
2341080,5802,Ice cream and frozen dairy desserts,"Sherbet, all flavors",13150000,Sherbet,13 Milk desserts and sauces,Dairy
2341081,5802,Ice cream and frozen dairy desserts,"Fudgesicle, light",13161600,Fudgesicle,13 Milk desserts and sauces,Dairy
2340843,9007,Baby food: mixtures,"Baby Toddler food, NFS",11480000,Baby Toddler food,"11 Milks, milk drinks, yogurts, infant formulas",Dairy
2344849,9007,Baby food: mixtures,"Baby Toddler fruit, with grain",67100250,Baby Toddler fruit,67 Fruits and juices baby food,Fruits
2344850,9007,Baby food: mixtures,"Baby Toddler fruit, with yogurt",67100260,Baby Toddler fruit,67 Fruits and juices baby food,Fruits
2344851,9007,Baby food: mixtures,"Baby Toddler fruit and vegetables, Stage 2",67100350,Baby Toddler fruit and vegetables,67 Fruits and juices baby food,Fruits
2344852,9007,Baby food: mixtures,"Baby Toddler fruit and vegetables, Stage 3",67100360,Baby Toddler fruit and vegetables,67 Fruits and juices baby food,Fruits
2344853,9007,Baby food: mixtures,"Baby Toddler fruit and vegetables, with grain",67100450,Baby Toddler fruit and vegetables,67 Fruits and juices baby food,Fruits
2344854,9007,Baby food: mixtures,"Baby Toddler fruit and vegetables, with yogurt",67100460,Baby Toddler fruit and vegetables,67 Fruits and juices baby food,Fruits
2344855,9007,Baby food: mixtures,"Baby Toddler fruit, vegetables, and meat",67100470,Baby Toddler fruit,67 Fruits and juices baby food,Fruits
2344856,9007,Baby food: mixtures,Baby Toddler fruit and meat,67100480,Baby Toddler fruit and meat,67 Fruits and juices baby food,Fruits
2344873,9007,Baby food: mixtures,"Baby Toddler juice, fruit and yogurt blend",67250150,Baby Toddler juice,67 Fruits and juices baby food,Fruits
2345677,9007,Baby food: mixtures,"Baby Toddler vegetables, with grain",76407050,Baby Toddler vegetables,76 Vegetables and mixtures mostly vegetables baby food,Vegetables
2345678,9007,Baby food: mixtures,Baby Toddler vegetables and meat,76407080,Baby Toddler vegetables and meat,76 Vegetables and mixtures mostly vegetables baby food,Vegetables
2340844,9010,Baby food: yogurt,"Baby Toddler yogurt, plain",11480010,Baby Toddler yogurt,"11 Milks, milk drinks, yogurts, infant formulas",Dairy
2340845,9010,Baby food: yogurt,"Baby Toddler yogurt, with fruit",11480100,Baby Toddler yogurt,"11 Milks, milk drinks, yogurts, infant formulas",Dairy
2340846,1208,"Flavored milk, nonfat","Chocolate milk, NFS",11511000,Chocolate milk,"11 Milks, milk drinks, yogurts, infant formulas",Dairy
2340849,1208,"Flavored milk, nonfat","Chocolate milk, ready to drink, fat free",11511300,Chocolate milk,"11 Milks, milk drinks, yogurts, infant formulas",Dairy
2340855,1208,"Flavored milk, nonfat","Hot chocolate / Cocoa, ready to drink, made with nonfat milk",11512020,Hot chocolate / Cocoa,"11 Milks, milk drinks, yogurts, infant formulas",Dairy
2340860,1208,"Flavored milk, nonfat","Chocolate milk, made from dry mix with fat free milk",11513300,Chocolate milk,"11 Milks, milk drinks, yogurts, infant formulas",Dairy
2340866,1208,"Flavored milk, nonfat","Chocolate milk, made from dry mix with fat free milk (Nesquik)",11513384,Chocolate milk,"11 Milks, milk drinks, yogurts, infant formulas",Dairy
2340874,1208,"Flavored milk, nonfat","Chocolate milk, made from syrup with fat free milk",11513700,Chocolate milk,"11 Milks, milk drinks, yogurts, infant formulas",Dairy
2340879,1208,"Flavored milk, nonfat","Chocolate milk, made from light syrup with fat free milk",11513804,Chocolate milk,"11 Milks, milk drinks, yogurts, infant formulas",Dairy
2340881,1208,"Flavored milk, nonfat","Hot chocolate / Cocoa, made with dry mix and water",11514100,Hot chocolate / Cocoa,"11 Milks, milk drinks, yogurts, infant formulas",Dairy
2340885,1208,"Flavored milk, nonfat","Hot chocolate / Cocoa, made with dry mix and fat free milk",11514140,Hot chocolate / Cocoa,"11 Milks, milk drinks, yogurts, infant formulas",Dairy
2340887,1208,"Flavored milk, nonfat","Hot chocolate / Cocoa, made with no sugar added dry mix and water",11514310,Hot chocolate / Cocoa,"11 Milks, milk drinks, yogurts, infant formulas",Dairy
2340891,1208,"Flavored milk, nonfat","Hot chocolate / Cocoa, made with no sugar added dry mix and fat free milk",11514350,Hot chocolate / Cocoa,"11 Milks, milk drinks, yogurts, infant formulas",Dairy
2340897,1208,"Flavored milk, nonfat","Strawberry milk, fat free",11519205,Strawberry milk,"11 Milks, milk drinks, yogurts, infant formulas",Dairy
2340848,1204,"Flavored milk, reduced fat","Chocolate milk, ready to drink, reduced fat",11511200,Chocolate milk,"11 Milks, milk drinks, yogurts, infant formulas",Dairy
2340854,1204,"Flavored milk, reduced fat","Hot chocolate / Cocoa, ready to drink",11512010,Hot chocolate / Cocoa,"11 Milks, milk drinks, yogurts, infant formulas",Dairy
2340857,1204,"Flavored milk, reduced fat","Hot chocolate / Cocoa, ready to drink, with whipped cream",11512100,Hot chocolate / Cocoa,"11 Milks, milk drinks, yogurts, infant formulas",Dairy
2340859,1204,"Flavored milk, reduced fat","Chocolate milk, made from dry mix with reduced fat milk",11513150,Chocolate milk,"11 Milks, milk drinks, yogurts, infant formulas",Dairy
2340862,1204,"Flavored milk, reduced fat","Chocolate milk, made from dry mix, NS as to type of milk (Nesquik)",11513380,Chocolate milk,"11 Milks, milk drinks, yogurts, infant formulas",Dairy
2340864,1204,"Flavored milk, reduced fat","Chocolate milk, made from dry mix with reduced fat milk (Nesquik)",11513382,Chocolate milk,"11 Milks, milk drinks, yogurts, infant formulas",Dairy
2340868,1204,"Flavored milk, reduced fat","Chocolate milk, made from no sugar added dry mix with reduced fat milk (Nesquik)",11513392,Chocolate milk,"11 Milks, milk drinks, yogurts, infant formulas",Dairy
2340870,1204,"Flavored milk, reduced fat","Chocolate milk, made from syrup, NS as to type of milk",11513400,Chocolate milk,"11 Milks, milk drinks, yogurts, infant formulas",Dairy
2340872,1204,"Flavored milk, reduced fat","Chocolate milk, made from syrup with reduced fat milk",11513550,Chocolate milk,"11 Milks, milk drinks, yogurts, infant formulas",Dairy
2340877,1204,"Flavored milk, reduced fat","Chocolate milk, made from light syrup with reduced fat milk",11513802,Chocolate milk,"11 Milks, milk drinks, yogurts, infant formulas",Dairy
2340883,1204,"Flavored milk, reduced fat","Hot chocolate / Cocoa, made with dry mix and reduced fat milk",11514120,Hot chocolate / Cocoa,"11 Milks, milk drinks, yogurts, infant formulas",Dairy
2340889,1204,"Flavored milk, reduced fat","Hot chocolate / Cocoa, made with no sugar added dry mix and reduced fat milk",11514330,Hot chocolate / Cocoa,"11 Milks, milk drinks, yogurts, infant formulas",Dairy
2340893,1204,"Flavored milk, reduced fat","Strawberry milk, NFS",11519040,Strawberry milk,"11 Milks, milk drinks, yogurts, infant formulas",Dairy
2340895,1204,"Flavored milk, reduced fat","Strawberry milk, reduced fat",11519105,Strawberry milk,"11 Milks, milk drinks, yogurts, infant formulas",Dairy
2340900,1204,"Flavored milk, reduced fat","Milk, malted",11526000,Milk,"11 Milks, milk drinks, yogurts, infant formulas",Dairy
2340850,1206,"Flavored milk, lowfat","Chocolate milk, ready to drink, low fat",11511400,Chocolate milk,"11 Milks, milk drinks, yogurts, infant formulas",Dairy
2340851,1206,"Flavored milk, lowfat","Chocolate milk, ready to drink, reduced sugar, NS as to milk",11511550,Chocolate milk,"11 Milks, milk drinks, yogurts, infant formulas",Dairy
2340852,1206,"Flavored milk, lowfat","Chocolate milk, ready to drink, low fat (Nesquik)",11511600,Chocolate milk,"11 Milks, milk drinks, yogurts, infant formulas",Dairy
2340853,1206,"Flavored milk, lowfat","Chocolate milk, ready to drink, low fat, no sugar added (Nesquik)",11511700,Chocolate milk,"11 Milks, milk drinks, yogurts, infant formulas",Dairy
2340865,1206,"Flavored milk, lowfat","Chocolate milk, made from dry mix with low fat milk (Nesquik)",11513383,Chocolate milk,"11 Milks, milk drinks, yogurts, infant formulas",Dairy
2340873,1206,"Flavored milk, lowfat","Chocolate milk, made from syrup with low fat milk",11513600,Chocolate milk,"11 Milks, milk drinks, yogurts, infant formulas",Dairy
2340878,1206,"Flavored milk, lowfat","Chocolate milk, made from light syrup with low fat milk",11513803,Chocolate milk,"11 Milks, milk drinks, yogurts, infant formulas",Dairy
2340884,1206,"Flavored milk, lowfat","Hot chocolate / Cocoa, made with dry mix and low fat milk",11514130,Hot chocolate / Cocoa,"11 Milks, milk drinks, yogurts, infant formulas",Dairy
2340890,1206,"Flavored milk, lowfat","Hot chocolate / Cocoa, made with no sugar added dry mix and low fat milk",11514340,Hot chocolate / Cocoa,"11 Milks, milk drinks, yogurts, infant formulas",Dairy
2340896,1206,"Flavored milk, lowfat","Strawberry milk, low fat",11519200,Strawberry milk,"11 Milks, milk drinks, yogurts, infant formulas",Dairy
2340898,1206,"Flavored milk, lowfat","Strawberry milk, reduced sugar",11519210,Strawberry milk,"11 Milks, milk drinks, yogurts, infant formulas",Dairy
2340901,1402,Milk shakes and other dairy drinks,Eggnog,11531000,Eggnog,"11 Milks, milk drinks, yogurts, infant formulas",Dairy
2340902,1402,Milk shakes and other dairy drinks,"Milk shake, home recipe, chocolate",11541110,Milk shake,"11 Milks, milk drinks, yogurts, infant formulas",Dairy
2340903,1402,Milk shakes and other dairy drinks,"Milk shake, home recipe, flavors other than chocolate",11541120,Milk shake,"11 Milks, milk drinks, yogurts, infant formulas",Dairy
2340904,1402,Milk shakes and other dairy drinks,"Milk shake, home recipe, chocolate, light",11541130,Milk shake,"11 Milks, milk drinks, yogurts, infant formulas",Dairy
2340905,1402,Milk shakes and other dairy drinks,"Milk shake, home recipe, flavors other than chocolate, light",11541135,Milk shake,"11 Milks, milk drinks, yogurts, infant formulas",Dairy
2340906,1402,Milk shakes and other dairy drinks,Milk shake with malt,11541400,Milk shake with malt,"11 Milks, milk drinks, yogurts, infant formulas",Dairy
2340907,1402,Milk shakes and other dairy drinks,"Milk shake, fast food, chocolate",11542100,Milk shake,"11 Milks, milk drinks, yogurts, infant formulas",Dairy
2340908,1402,Milk shakes and other dairy drinks,"Milk shake, fast food, flavors other than chocolate",11542200,Milk shake,"11 Milks, milk drinks, yogurts, infant formulas",Dairy
2340909,1402,Milk shakes and other dairy drinks,"Milk shake, bottled, chocolate",11543000,Milk shake,"11 Milks, milk drinks, yogurts, infant formulas",Dairy
2340910,1402,Milk shakes and other dairy drinks,"Milk shake, bottled, flavors other than chocolate",11543010,Milk shake,"11 Milks, milk drinks, yogurts, infant formulas",Dairy
2340916,1402,Milk shakes and other dairy drinks,Chocolate milk drink,11560000,Chocolate milk drink,"11 Milks, milk drinks, yogurts, infant formulas",Dairy
2341059,1402,Milk shakes and other dairy drinks,"Ice cream soda, flavors other than chocolate",13120800,Ice cream soda,13 Milk desserts and sauces,Dairy
2341060,1402,Milk shakes and other dairy drinks,"Ice cream soda, chocolate",13120810,Ice cream soda,13 Milk desserts and sauces,Dairy
2340911,7220,Smoothies and grain drinks,Licuado or Batido,11551050,Licuado or Batido,"11 Milks, milk drinks, yogurts, infant formulas",Dairy
2340912,7220,Smoothies and grain drinks,"Fruit smoothie, NFS",11553100,Fruit smoothie,"11 Milks, milk drinks, yogurts, infant formulas",Dairy
2340913,7220,Smoothies and grain drinks,"Fruit smoothie, with whole fruit and dairy",11553110,Fruit smoothie,"11 Milks, milk drinks, yogurts, infant formulas",Dairy
2340914,7220,Smoothies and grain drinks,"Fruit smoothie, with whole fruit and dairy, added protein",11553120,Fruit smoothie,"11 Milks, milk drinks, yogurts, infant formulas",Dairy
2340915,7220,Smoothies and grain drinks,"Fruit smoothie juice drink, with dairy",11553130,Fruit smoothie juice drink,"11 Milks, milk drinks, yogurts, infant formulas",Dairy
2344828,7220,Smoothies and grain drinks,"Fruit smoothie, with whole fruit, no dairy",64134015,Fruit smoothie,64 Fruit juices and nectars excluding citrus,Fruits
2344829,7220,Smoothies and grain drinks,"Fruit smoothie, with whole fruit, no dairy, added protein",64134020,Fruit smoothie,64 Fruit juices and nectars excluding citrus,Fruits
2344830,7220,Smoothies and grain drinks,"Fruit smoothie, with whole fruit, non-dairy",64134025,Fruit smoothie,64 Fruit juices and nectars excluding citrus,Fruits
2344831,7220,Smoothies and grain drinks,"Fruit smoothie juice drink, no dairy",64134030,Fruit smoothie juice drink,64 Fruit juices and nectars excluding citrus,Fruits
2344832,7220,Smoothies and grain drinks,"Fruit smoothie, light",64134100,Fruit smoothie,64 Fruit juices and nectars excluding citrus,Fruits
2344833,7220,Smoothies and grain drinks,"Fruit smoothie, bottled",64134200,Fruit smoothie,64 Fruit juices and nectars excluding citrus,Fruits
2345695,7220,Smoothies and grain drinks,"Fruit and vegetable smoothie, with dairy",78101100,Fruit and vegetable smoothie,"78 Mixtures mostly vegetables without meat, poultry, fish",Vegetables
2345696,7220,Smoothies and grain drinks,"Fruit and vegetable smoothie, added protein",78101110,Fruit and vegetable smoothie,"78 Mixtures mostly vegetables without meat, poultry, fish",Vegetables
2345697,7220,Smoothies and grain drinks,"Fruit and vegetable smoothie, non-dairy",78101115,Fruit and vegetable smoothie,"78 Mixtures mostly vegetables without meat, poultry, fish",Vegetables
2345698,7220,Smoothies and grain drinks,"Fruit and vegetable smoothie, non-dairy, added protein",78101118,Fruit and vegetable smoothie,"78 Mixtures mostly vegetables without meat, poultry, fish",Vegetables
2345699,7220,Smoothies and grain drinks,"Fruit and vegetable smoothie, bottled",78101120,Fruit and vegetable smoothie,"78 Mixtures mostly vegetables without meat, poultry, fish",Vegetables
2345700,7220,Smoothies and grain drinks,"Fruit and vegetable smoothie, no dairy",78101125,Fruit and vegetable smoothie,"78 Mixtures mostly vegetables without meat, poultry, fish",Vegetables
2345701,7220,Smoothies and grain drinks,Vegetable smoothie,78101130,Vegetable smoothie,"78 Mixtures mostly vegetables without meat, poultry, fish",Vegetables
2346074,7220,Smoothies and grain drinks,Corn beverage,92306100,Corn beverage,92 Nonalcoholic beverages,Other
2346178,7220,Smoothies and grain drinks,"Horchata beverage, made with water",92610020,Horchata beverage,92 Nonalcoholic beverages,Other
2346179,7220,Smoothies and grain drinks,"Horchata beverage, made with milk",92610030,Horchata beverage,92 Nonalcoholic beverages,Other
2346180,7220,Smoothies and grain drinks,Oatmeal beverage with water,92611010,Oatmeal beverage with water,92 Nonalcoholic beverages,Other
2346181,7220,Smoothies and grain drinks,Oatmeal beverage with milk,92611100,Oatmeal beverage with milk,92 Nonalcoholic beverages,Other
2346183,7220,Smoothies and grain drinks,Cornmeal beverage,92613010,Cornmeal beverage,92 Nonalcoholic beverages,Other
2346184,7220,Smoothies and grain drinks,Cornmeal beverage with chocolate milk,92613510,Cornmeal beverage with chocolate milk,92 Nonalcoholic beverages,Other
2340917,9404,"Formula, prepared from powder","Infant formula, NFS",11710000,Infant formula,"11 Milks, milk drinks, yogurts, infant formulas",Dairy
2340918,9404,"Formula, prepared from powder","Infant formula, Similac, NFS",11710030,Infant formula,"11 Milks, milk drinks, yogurts, infant formulas",Dairy
2340920,9404,"Formula, prepared from powder","Infant formula, Similac Alimentum, powder, made with water",11710056,Infant formula,"11 Milks, milk drinks, yogurts, infant formulas",Dairy
2340922,9404,"Formula, prepared from powder","Infant formula, Similac Advance, powder, made with tap water",11710357,Infant formula,"11 Milks, milk drinks, yogurts, infant formulas",Dairy
2340923,9404,"Formula, prepared from powder","Infant formula, Similac Advance, powder, made with bottled water",11710358,Infant formula,"11 Milks, milk drinks, yogurts, infant formulas",Dairy
2340924,9404,"Formula, prepared from powder","Infant formula, Similac Advance, powder, made with baby water",11710359,Infant formula,"11 Milks, milk drinks, yogurts, infant formulas",Dairy
2340926,9404,"Formula, prepared from powder","Infant formula, Similac Sensitive, powder, made with tap water",11710377,Infant formula,"11 Milks, milk drinks, yogurts, infant formulas",Dairy
2340927,9404,"Formula, prepared from powder","Infant formula, Similac Sensitive, powder, made with bottled water",11710378,Infant formula,"11 Milks, milk drinks, yogurts, infant formulas",Dairy
2340928,9404,"Formula, prepared from powder","Infant formula, Similac Sensitive, powder, made with baby water",11710379,Infant formula,"11 Milks, milk drinks, yogurts, infant formulas",Dairy
2340930,9404,"Formula, prepared from powder","Infant formula, Similac for Spit-Up, powder, made with water",11710383,Infant formula,"11 Milks, milk drinks, yogurts, infant formulas",Dairy
2340931,9404,"Formula, prepared from powder","Toddler formula, Similac Go and Grow",11710481,Toddler formula,"11 Milks, milk drinks, yogurts, infant formulas",Dairy
