fdc_id,description,short_description,food_code,wweia_food_category,wweia_food_category_description
2341416,"Chicken drumstick, grilled without sauce, skin eaten",Chicken drumstick,24142500,2202,"Chicken, whole pieces"
2341417,"Chicken drumstick, grilled without sauce, skin not eaten",Chicken drumstick,24142501,2202,"Chicken, whole pieces"
2341418,"Chicken drumstick, grilled with sauce, skin eaten",Chicken drumstick,24142510,2202,"Chicken, whole pieces"
2341419,"Chicken drumstick, grilled with sauce, skin not eaten",Chicken drumstick,24142511,2202,"Chicken, whole pieces"
2341420,"Chicken drumstick, stewed, skin eaten",Chicken drumstick,24143210,2202,"Chicken, whole pieces"
2341421,"Chicken drumstick, stewed, skin not eaten",Chicken drumstick,24143220,2202,"Chicken, whole pieces"
2341422,"Chicken drumstick, sauteed, skin eaten",Chicken drumstick,24144300,2202,"Chicken, whole pieces"
2341423,"Chicken drumstick, sauteed, skin not eaten",Chicken drumstick,24144301,2202,"Chicken, whole pieces"
2341424,"Chicken drumstick, fried, coated, skin / coating eaten, from raw",Chicken drumstick,24147300,2202,"Chicken, whole pieces"
2341425,"Chicken drumstick, fried, coated, skin / coating not eaten, from raw",Chicken drumstick,24147301,2202,"Chicken, whole pieces"
2341426,"Chicken drumstick, fried, coated, prepared skinless, coating eaten, from raw",Chicken drumstick,24147302,2202,"Chicken, whole pieces"
2341427,"Chicken drumstick, fried, coated, skin / coating eaten, from pre-cooked",Chicken drumstick,24147310,2202,"Chicken, whole pieces"
2341428,"Chicken drumstick, fried, coated, skin / coating not eaten, from pre-cooked",Chicken drumstick,24147311,2202,"Chicken, whole pieces"
2341429,"Chicken drumstick, fried, coated, skin / coating eaten, from fast food / restaurant",Chicken drumstick,24147320,2202,"Chicken, whole pieces"
2341430,"Chicken drumstick, fried, coated, skin / coating not eaten, from fast food / restaurant",Chicken drumstick,24147321,2202,"Chicken, whole pieces"
2341431,"Chicken drumstick, baked, coated, skin / coating eaten",Chicken drumstick,24147400,2202,"Chicken, whole pieces"
2341432,"Chicken drumstick, baked, coated, skin / coating not eaten",Chicken drumstick,24147401,2202,"Chicken, whole pieces"
2341433,"Chicken thigh, NS as to cooking method, skin eaten",Chicken thigh,24150210,2202,"Chicken, whole pieces"
2341434,"Chicken thigh, NS as to cooking method, skin not eaten",Chicken thigh,24150220,2202,"Chicken, whole pieces"
2341435,"Chicken thigh, baked, broiled, or roasted, skin eaten, from raw",Chicken thigh,24152230,2202,"Chicken, whole pieces"
2341436,"Chicken thigh, baked, broiled, or roasted, skin not eaten, from raw",Chicken thigh,24152231,2202,"Chicken, whole pieces"
2341437,"Chicken thigh, baked or broiled, skin eaten, from pre-cooked",Chicken thigh,24152240,2202,"Chicken, whole pieces"
2341438,"Chicken thigh, baked or broiled, skin not eaten, from pre-cooked",Chicken thigh,24152241,2202,"Chicken, whole pieces"
2341439,"Chicken thigh, baked or broiled, skin eaten, from fast food / restaurant",Chicken thigh,24152250,2202,"Chicken, whole pieces"
2341440,"Chicken thigh, baked or broiled, skin not eaten, from fast food / restaurant",Chicken thigh,24152251,2202,"Chicken, whole pieces"
2341441,"Chicken thigh, rotisserie, skin eaten",Chicken thigh,24152300,2202,"Chicken, whole pieces"
2341442,"Chicken thigh, rotisserie, skin not eaten",Chicken thigh,24152301,2202,"Chicken, whole pieces"
2341443,"Chicken thigh, stewed, skin eaten",Chicken thigh,24153210,2202,"Chicken, whole pieces"
2341444,"Chicken thigh, stewed, skin not eaten",Chicken thigh,24153220,2202,"Chicken, whole pieces"
2341445,"Chicken thigh, grilled without sauce, skin eaten",Chicken thigh,24154010,2202,"Chicken, whole pieces"
2341446,"Chicken thigh, grilled without sauce, skin not eaten",Chicken thigh,24154011,2202,"Chicken, whole pieces"
2341447,"Chicken thigh, grilled with sauce, skin eaten",Chicken thigh,24154020,2202,"Chicken, whole pieces"
2341448,"Chicken thigh, grilled with sauce, skin not eaten",Chicken thigh,24154021,2202,"Chicken, whole pieces"
2341449,"Chicken thigh, sauteed, skin eaten",Chicken thigh,24154300,2202,"Chicken, whole pieces"
2341450,"Chicken thigh, sauteed, skin not eaten",Chicken thigh,24154301,2202,"Chicken, whole pieces"
2341451,"Chicken thigh, fried, coated, skin / coating eaten, from raw",Chicken thigh,24157300,2202,"Chicken, whole pieces"
2341452,"Chicken thigh, fried, coated, skin / coating not eaten, from raw",Chicken thigh,24157301,2202,"Chicken, whole pieces"
2341453,"Chicken thigh, fried, coated, prepared skinless, coating eaten, from raw",Chicken thigh,24157302,2202,"Chicken, whole pieces"
2341454,"Chicken thigh, fried, coated, skin / coating eaten, from pre-cooked",Chicken thigh,24157310,2202,"Chicken, whole pieces"
2341455,"Chicken thigh, fried, coated, skin / coating not eaten, from pre-cooked",Chicken thigh,24157311,2202,"Chicken, whole pieces"
2341456,"Chicken thigh, fried, coated, skin / coating eaten, from fast food",Chicken thigh,24157320,2202,"Chicken, whole pieces"
2341457,"Chicken thigh, fried, coated, skin / coating not eaten, from fast food",Chicken thigh,24157321,2202,"Chicken, whole pieces"
2341458,"Chicken thigh, fried, coated, skin / coating eaten, from restaurant",Chicken thigh,24157330,2202,"Chicken, whole pieces"
2341459,"Chicken thigh, fried, coated, skin / coating not eaten, from restaurant",Chicken thigh,24157331,2202,"Chicken, whole pieces"
2341460,"Chicken thigh, baked, coated, skin / coating eaten",Chicken thigh,24157400,2202,"Chicken, whole pieces"
2341461,"Chicken thigh, baked, coated, skin / coating not eaten",Chicken thigh,24157401,2202,"Chicken, whole pieces"
2341462,"Chicken wing, NS as to cooking method",Chicken wing,24160110,2202,"Chicken, whole pieces"
2341463,"Chicken wing, baked, broiled, or roasted, from raw",Chicken wing,24162130,2202,"Chicken, whole pieces"
2341464,"Chicken wing, baked or broiled, from pre-cooked",Chicken wing,24162140,2202,"Chicken, whole pieces"
2341465,"Chicken wing, baked or broiled, from fast food / restaurant",Chicken wing,24162150,2202,"Chicken, whole pieces"
2341466,"Chicken wing, rotisserie",Chicken wing,24162200,2202,"Chicken, whole pieces"
2341467,"Chicken wing, stewed",Chicken wing,24163110,2202,"Chicken, whole pieces"
2341468,"Chicken wing, grilled without sauce",Chicken wing,24164000,2202,"Chicken, whole pieces"
2341469,"Chicken wing, grilled with sauce",Chicken wing,24164010,2202,"Chicken, whole pieces"
2341470,"Chicken wing, sauteed",Chicken wing,24164200,2202,"Chicken, whole pieces"
2341471,"Chicken wing, fried, coated, from raw",Chicken wing,24167200,2202,"Chicken, whole pieces"
2341472,"Chicken wing, fried, coated, from pre-cooked",Chicken wing,24167210,2202,"Chicken, whole pieces"
2341473,"Chicken wing, fried, coated, from fast food",Chicken wing,24167220,2202,"Chicken, whole pieces"
2341474,"Chicken wing, fried, coated, from restaurant",Chicken wing,24167230,2202,"Chicken, whole pieces"
2341475,"Chicken wing, baked, coated",Chicken wing,24167300,2202,"Chicken, whole pieces"
2341476,"Chicken ""wings"" with hot sauce, from fast food / restaurant","Chicken ""wings"" with hot sauce",24168000,2202,"Chicken, whole pieces"
2341477,"Chicken ""wings"" with other sauces or seasoning, from fast food / restaurant","Chicken ""wings"" with other sauces or seasoning",24168001,2202,"Chicken, whole pieces"
2341478,"Chicken ""wings"", plain, from fast food / restaurant","Chicken ""wings""",24168002,2202,"Chicken, whole pieces"
2341479,"Chicken ""wings"" with hot sauce, from precooked","Chicken ""wings"" with hot sauce",24168010,2202,"Chicken, whole pieces"
2341480,"Chicken ""wings"" with other sauces or seasoning, from precooked","Chicken ""wings"" with other sauces or seasoning",24168011,2202,"Chicken, whole pieces"
2341481,"Chicken ""wings"", plain, from precooked","Chicken ""wings""",24168012,2202,"Chicken, whole pieces"
2341482,"Chicken ""wings"" with hot sauce, from other sources","Chicken ""wings"" with hot sauce",24168020,2202,"Chicken, whole pieces"
2341483,"Chicken ""wings"" with other sauces or seasoning, from other sources","Chicken ""wings"" with other sauces or seasoning",24168021,2202,"Chicken, whole pieces"
2341484,"Chicken ""wings"", plain, from other sources","Chicken ""wings""",24168022,2202,"Chicken, whole pieces"
2341485,"Chicken ""wings"", boneless, with hot sauce, from fast food / restaurant","Chicken ""wings""",24168030,2202,"Chicken, whole pieces"
2341486,"Chicken ""wings"", boneless, with hot sauce, from other sources","Chicken ""wings""",24168031,2202,"Chicken, whole pieces"
2341487,"Chicken, back",Chicken,24170200,2202,"Chicken, whole pieces"
2341488,"Chicken, neck or ribs",Chicken,24180200,2202,"Chicken, whole pieces"
2341489,"Chicken, tail",Chicken,24198340,2202,"Chicken, whole pieces"
2341490,Chicken skin,Chicken skin,24198440,2202,"Chicken, whole pieces"
2341491,Chicken feet,Chicken feet,24198500,2202,"Chicken, whole pieces"
2341492,"Chicken, canned, meat only",Chicken,24198570,2202,"Chicken, whole pieces"
2341493,"Chicken, chicken roll, roasted",Chicken,24198670,2202,"Chicken, whole pieces"
2341497,"Chicken, ground",Chicken,24198720,2202,"Chicken, whole pieces"
2341510,"Fried chicken chunks, Puerto Rican style",Fried chicken chunks,24198840,2202,"Chicken, whole pieces"
2341494,"Chicken patty, breaded",Chicken patty,24198671,2204,"Chicken patties, nuggets and tenders"
2341495,"Chicken fillet, breaded",Chicken fillet,24198677,2204,"Chicken patties, nuggets and tenders"
2341496,"Chicken fillet, grilled",Chicken fillet,24198683,2204,"Chicken patties, nuggets and tenders"
2341498,"Chicken nuggets, NFS",Chicken nuggets,24198729,2204,"Chicken patties, nuggets and tenders"
2341499,"Chicken nuggets, from fast food",Chicken nuggets,24198731,2204,"Chicken patties, nuggets and tenders"
2341500,"Chicken nuggets, from restaurant",Chicken nuggets,24198732,2204,"Chicken patties, nuggets and tenders"
2341501,"Chicken nuggets, from school lunch",Chicken nuggets,24198735,2204,"Chicken patties, nuggets and tenders"
2341502,"Chicken nuggets, from frozen",Chicken nuggets,24198736,2204,"Chicken patties, nuggets and tenders"
2341503,"Chicken nuggets, from other sources",Chicken nuggets,24198737,2204,"Chicken patties, nuggets and tenders"
2341504,"Chicken tenders or strips, NFS",Chicken tenders or strips,24198739,2204,"Chicken patties, nuggets and tenders"
2341505,"Chicken tenders or strips, breaded, from fast food",Chicken tenders or strips,24198741,2204,"Chicken patties, nuggets and tenders"
2341506,"Chicken tenders or strips, breaded, from restaurant",Chicken tenders or strips,24198742,2204,"Chicken patties, nuggets and tenders"
2341507,"Chicken tenders or strips, breaded, from school lunch",Chicken tenders or strips,24198745,2204,"Chicken patties, nuggets and tenders"
2341508,"Chicken tenders or strips, breaded, from frozen",Chicken tenders or strips,24198746,2204,"Chicken patties, nuggets and tenders"
2341509,"Chicken tenders or strips, breaded, from other sources",Chicken tenders or strips,24198747,2204,"Chicken patties, nuggets and tenders"
2341562,"Liver, beef",Liver,25110140,2010,Liver and organ meats
2341563,"Liver, chicken",Liver,25110450,2010,Liver and organ meats
2341564,"Liver, paste or pate",Liver,25112200,2010,Liver and organ meats
2341565,Heart,Heart,25120000,2010,Liver and organ meats
2341566,Kidney,Kidney,25130000,2010,Liver and organ meats
2341567,Sweetbreads,Sweetbreads,25140110,2010,Liver and organ meats
2341568,Brains,Brains,25150000,2010,Liver and organ meats
2341569,Tongue,Tongue,25160000,2010,Liver and organ meats
2341570,"Tongue pot roast, Puerto Rican style",Tongue pot roast,25160130,2010,Liver and organ meats
2341571,Tripe,Tripe,25170110,2010,Liver and organ meats
2341572,Chitterlings,Chitterlings,25170210,2010,Liver and organ meats
2341573,Hog maws,Hog maws,25170310,2010,Liver and organ meats
2341574,Gizzard,Gizzard,25170420,2010,Liver and organ meats
2341575,"Hot dog, NFS",Hot dog,25210110,2606,Frankfurters
2341576,"Hot dog, beef",Hot dog,25210210,2606,Frankfurters
2341577,"Hot dog, meat and poultry",Hot dog,25210280,2606,Frankfurters
2341578,"Hot dog, reduced fat",Hot dog,25210290,2606,Frankfurters
2341579,"Hot dog, turkey",Hot dog,25210410,2606,Frankfurters
2341580,Beef sausage,Beef sausage,25220105,2608,Sausages
2341581,"Beef sausage, reduced fat",Beef sausage,25220106,2608,Sausages
2341582,"Beef sausage, reduced sodium",Beef sausage,25220108,2608,Sausages
2341583,Beef sausage with cheese,Beef sausage with cheese,25220150,2608,Sausages
2341584,Blood sausage,Blood sausage,25220210,2608,Sausages
2341585,Bratwurst,Bratwurst,25220350,2608,Sausages
2341586,"Bratwurst, with cheese",Bratwurst,25220360,2608,Sausages
2341590,Turkey or chicken and beef sausage,Turkey or chicken and beef sausage,25220650,2608,Sausages
2341591,Chorizo,Chorizo,25220710,2608,Sausages
2341593,Knockwurst,Knockwurst,25221110,2608,Sausages
2341600,Polish sausage,Polish sausage,25221310,2608,Sausages
2341601,Italian sausage,Italian sausage,25221350,2608,Sausages
2341602,"Sausage, NFS",Sausage,25221400,2608,Sausages
2341603,Pork sausage,Pork sausage,25221405,2608,Sausages
2341604,"Pork sausage, reduced fat",Pork sausage,25221406,2608,Sausages
2341605,"Pork sausage, reduced sodium",Pork sausage,25221408,2608,Sausages
2341606,Pork sausage rice links,Pork sausage rice links,25221450,2608,Sausages
2341607,Pork and beef sausage,Pork and beef sausage,25221460,2608,Sausages
2341611,"Scrapple, cooked",Scrapple,25221610,2608,Sausages
2341612,Thuringer,Thuringer,25221810,2608,Sausages
2341613,Turkey or chicken sausage,Turkey or chicken sausage,25221830,2608,Sausages
2341614,"Turkey or chicken sausage, reduced sodium",Turkey or chicken sausage,25221855,2608,Sausages
2341615,"Turkey or chicken sausage, reduced fat",Turkey or chicken sausage,25221860,2608,Sausages
2341616,Turkey or chicken and pork sausage,Turkey or chicken and pork sausage,25221870,2608,Sausages
2341617,"Turkey or chicken, pork, and beef sausage, reduced sodium",Turkey or chicken,25221875,2608,Sausages
2341618,"Vienna sausage, canned",Vienna sausage,25221910,2608,Sausages
2341619,Pickled sausage,Pickled sausage,25221950,2608,Sausages
2341638,"Fish, raw",Fish,26100100,2402,Fish
2341639,"Fish, NFS",Fish,26100110,2402,Fish
2341640,"Fish, NS as to type, baked or broiled",Fish,26100120,2402,Fish
2341641,"Fish, NS as to type, baked or broiled, coated",Fish,26100130,2402,Fish
2341642,"Fish, NS as to type, fried",Fish,26100140,2402,Fish
2341643,"Fish, NS as to type, steamed",Fish,26100160,2402,Fish
2341644,"Fish, canned",Fish,26100180,2402,Fish
2341645,"Fish, smoked",Fish,26100190,2402,Fish
2341646,"Fish, stick",Fish,26100270,2402,Fish
2341647,"Fish, anchovy",Fish,26101110,2402,Fish
2341648,"Fish, carp",Fish,26105110,2402,Fish
2341649,"Fish, catfish, NFS",Fish,26107110,2402,Fish
2341650,"Fish, catfish, baked or broiled",Fish,26107120,2402,Fish
2341651,"Fish, catfish, grilled",Fish,26107123,2402,Fish
2341652,"Fish, catfish, baked or broiled, coated",Fish,26107130,2402,Fish
2341653,"Fish, catfish, fried",Fish,26107140,2402,Fish
2341654,"Fish, catfish, steamed",Fish,26107160,2402,Fish
2341655,"Fish, cod, NFS",Fish,26109110,2402,Fish
2341656,"Fish, cod, baked or broiled",Fish,26109120,2402,Fish
2341657,"Fish, cod, grilled",Fish,26109123,2402,Fish
2341658,"Fish, cod, baked or broiled, coated",Fish,26109130,2402,Fish
2341659,"Fish, cod, fried",Fish,26109140,2402,Fish
2341660,"Fish, cod, steamed",Fish,26109160,2402,Fish
2341661,"Fish, croaker",Fish,26111110,2402,Fish
2341662,"Fish, eel",Fish,26113110,2402,Fish
2341663,"Fish, flounder, NFS",Fish,26115110,2402,Fish
2341664,"Fish, flounder, baked or broiled",Fish,26115120,2402,Fish
2341665,"Fish, flounder, grilled",Fish,26115123,2402,Fish
2341666,"Fish, flounder, baked or broiled, coated",Fish,26115130,2402,Fish
2341667,"Fish, flounder, fried",Fish,26115140,2402,Fish
2341668,"Fish, flounder, steamed",Fish,26115160,2402,Fish
2341669,"Fish, haddock, NFS",Fish,26117110,2402,Fish
2341670,"Fish, haddock, baked or broiled",Fish,26117120,2402,Fish
2341671,"Fish, haddock, grilled",Fish,26117121,2402,Fish
2341672,"Fish, haddock, baked or broiled, coated",Fish,26117130,2402,Fish
2341673,"Fish, haddock, fried",Fish,26117140,2402,Fish
